versionCreated,headline,date
2024-07-11 10:41:15.171,"Comparative Performance Table: SET Index July 11, 2024",2024-07-11
2024-07-11 10:32:34.568,Bank of Ayudhya (BAY: THB24.90) offers earnings yield of 18%; +20 satang [0.8%],2024-07-11
2024-07-10 15:43:03.128,"Comparative Performance Table: SET Index July 09, 2024",2024-07-10
2024-07-10 14:12:34.212,"Comparative Performance Table: SET Index July 09, 2024",2024-07-10
2024-07-10 12:40:42.653,Foreign inflows to Thai stock market rise,2024-07-10
2024-07-10 10:38:43.864,"Comparative Performance Table: SET Index July 10, 2024",2024-07-10
2024-07-10 10:32:52.429,Bank of Ayudhya (BAY: THB24.70) offers earnings yield of 18.1%; -10 satang [0.4%],2024-07-10
2024-07-10 07:27:20.000,"EMERGING MARKETS-Asian stocks rise, currencies mixed after Powell's cautious testimony",2024-07-10
2024-07-10 07:25:44.000,"EMERGING MARKETS-Asian stocks rise, currencies mixed after Powell's cautious testimony",2024-07-10
2024-07-10 05:35:04.000,"EMERGING MARKETS-Asian stocks gain, currencies mixed on Powell's cautious testimony",2024-07-10
2024-07-10 05:34:39.000,"EMERGING MARKETS-Asian stocks gain, currencies mixed on Powell's cautious testimony",2024-07-10
2024-07-10 00:00:00.000,Foreign funds return to Thai stocks amid Fed rate cuts,2024-07-10
2024-07-09 15:42:37.016,"Comparative Performance Table: SET Index July 08, 2024",2024-07-09
2024-07-09 14:18:03.756,"Comparative Performance Table: SET Index July 08, 2024",2024-07-09
2024-07-09 10:37:03.664,"Comparative Performance Table: SET Index July 09, 2024",2024-07-09
2024-07-09 10:27:09.810,SET News : SET market report for June 2024,2024-07-09
2024-07-09 08:04:24.000,"EMERGING MARKETS-Asian currencies tepid, stocks higher ahead of Powell's testimony",2024-07-09
2024-07-09 08:02:18.000,"EMERGING MARKETS-Asian currencies tepid, stocks higher ahead of Powell's testimony",2024-07-09
2024-07-09 05:41:05.000,"EMERGING MARKETS-Asian currencies dip, stocks mixed ahead of Fed chair's testimony",2024-07-09
2024-07-09 05:39:48.000,"EMERGING MARKETS-Asian currencies dip, stocks mixed ahead of Fed chair's testimony",2024-07-09
2024-07-09 00:00:00.000,SET Index June 67 down 3.3% as investors await clarity on government economic stimulus measures,2024-07-09
2024-07-08 10:48:22.059,"Comparative Performance Table: SET Index July 08, 2024",2024-07-08
2024-07-08 08:29:59.000,"EMERGING MARKETS-Asian stocks, currencies rise as US rate-cut bets firm",2024-07-08
2024-07-08 08:28:56.000,"EMERGING MARKETS-Asian stocks, currencies rise as US rate-cut bets firm",2024-07-08
2024-07-08 07:12:12.000,"CORRECTED-EMERGING MARKETS-Asian stocks, currencies rise on US rate cut wagers",2024-07-08
2024-07-08 07:10:10.000,"CORRECTED-EMERGING MARKETS-Asian stocks, currencies rise on US rate cut wagers",2024-07-08
2024-07-08 06:14:16.177,Weekly: Bank of Ayudhya (BAY: THB24.70) increases on weak volume; +10 satang [0.4%],2024-07-08
2024-07-08 06:14:15.672,Weekly: SCB X (SCB: THB105.50) shares post best week in ten weeks; +THB2.50 [2.4%],2024-07-08
2024-07-08 06:14:12.379,"Thailand Index Weekly- SET100 Index: Top Movers and Top Value END-OF-WEEK Friday July 05, 2024",2024-07-08
2024-07-08 06:13:45.219,"Thailand Index Weekly- SET Index: Top Movers and Top Value END-OF-WEEK Friday July 05, 2024",2024-07-08
2024-07-07 04:50:25.487,Market volatility could create some opportunities,2024-07-07
2024-07-06 15:37:02.560,"Comparative Performance Table: SET Index July 05, 2024",2024-07-06
2024-07-06 15:13:18.339,"Comparative Performance Table: SET Index July 05, 2024",2024-07-06
2024-07-06 05:00:49.044,SET index expected to plunge amid court cases,2024-07-06
2024-07-06 01:42:41.669,Weekly: SCB X (SCB: THB105.50) shares post best week in ten weeks; +THB2.50 [2.4%],2024-07-06
2024-07-06 01:42:36.040,Weekly: Bank of Ayudhya (BAY: THB24.70) increases on weak volume; +10 satang [0.4%],2024-07-06
2024-07-05 15:43:24.904,"Comparative Performance Table: SET Index July 04, 2024",2024-07-05
2024-07-05 14:13:00.052,"Comparative Performance Table: SET Index July 04, 2024",2024-07-05
2024-07-05 10:42:47.332,"Comparative Performance Table: SET Index July 05, 2024",2024-07-05
2024-07-05 10:37:49.028,Weekly: Bank of Ayudhya (BAY: THB24.70) increases on weak volume; +10 satang [0.4%],2024-07-05
2024-07-05 10:37:49.006,Weekly: SCB X (SCB: THB105.50) shares post best week in ten weeks; +THB2.50 [2.4%],2024-07-05
2024-07-05 10:33:00.669,Bank of Ayudhya (BAY: THB24.70) offers earnings yield of 18.1%; +20 satang [0.8%],2024-07-05
2024-07-05 10:32:57.537,SCB X (SCB: THB105.50) offers dividend yield of 9.8%; +THB1 [1.0%],2024-07-05
2024-07-05 10:32:56.107,Castle Peak (CPH: THB9.0) offers earnings yield of 21.8%; -5 satang [0.6%],2024-07-05
2024-07-05 10:32:39.715,Ekarat Engineering (AKR: 89.0 satang) offers earnings yield of 16.9%; -1 satang [1.1%],2024-07-05
2024-07-05 10:32:38.305,Ornsirin Holding (ORN: 80.0 satang) offers earnings yield of 18.8%; +1 satang [1.3%],2024-07-05
2024-07-05 08:01:35.000,EMERGING MARKETS-Asian stocks climb ahead of US jobs data; FX tepid,2024-07-05
2024-07-05 08:00:37.000,EMERGING MARKETS-Asian stocks climb ahead of US jobs data; FX tepid,2024-07-05
2024-07-05 06:19:09.000,"EMERGING MARKETS-Asian stocks, FX rise on US rate outlook ahead of payrolls data",2024-07-05
2024-07-05 06:17:07.000,"EMERGING MARKETS-Asian stocks, FX climb on US rate outlook ahead of payrolls data",2024-07-05
2024-07-04 15:37:34.542,"Comparative Performance Table: SET Index July 03, 2024",2024-07-04
2024-07-04 14:13:01.405,"Comparative Performance Table: SET Index July 03, 2024",2024-07-04
2024-07-04 10:42:41.841,"Comparative Performance Table: SET Index July 04, 2024",2024-07-04
2024-07-04 10:32:50.202,SCB X (SCB: THB104.50) in 2nd consecutive rise; +THB1 [1.0%],2024-07-04
2024-07-04 08:05:37.000,"EMERGING MARKETS-Asian stocks, currencies rise on U.S. rate cut bets",2024-07-04
2024-07-04 05:24:51.000,"EMERGING MARKETS-Asian stocks, currencies rise on U.S. rate cut wagers",2024-07-04
2024-07-04 05:22:27.000,"EMERGING MARKETS-Asian stocks, currencies rise on U.S. rate cut wagers",2024-07-04
2024-07-04 02:10:38.000,"EMERGING MARKETS-Asian currencies inch higher, South Korean won leads gains",2024-07-04
2024-07-03 15:42:56.949,"Comparative Performance Table: SET Index July 02, 2024",2024-07-03
2024-07-03 14:18:10.187,"Comparative Performance Table: SET Index July 02, 2024",2024-07-03
2024-07-03 10:42:13.589,"Comparative Performance Table: SET Index July 03, 2024",2024-07-03
2024-07-03 07:28:50.000,EMERGING MARKETS-Asian stocks climb on US rate-cut hopes; currencies remain tepid,2024-07-03
2024-07-03 07:26:39.000,EMERGING MARKETS-Asian stocks climb on US rate-cut hopes; currencies remain tepid,2024-07-03
2024-07-03 05:27:57.000,EMERGING MARKETS-Asian stocks climb on US rate-cut bets; currencies tepid,2024-07-03
2024-07-03 05:25:44.000,EMERGING MARKETS-Asian stocks climb on US rate-cut bets; currencies tepid,2024-07-03
2024-07-03 05:16:48.977,SET index tumbles as uptick rule comes into effect,2024-07-03
2024-07-02 15:42:53.214,"Comparative Performance Table: SET Index July 01, 2024",2024-07-02
2024-07-02 14:18:05.835,"Comparative Performance Table: SET Index July 01, 2024",2024-07-02
2024-07-02 10:37:00.267,"Comparative Performance Table: SET Index July 02, 2024",2024-07-02
2024-07-02 07:53:50.000,EMERGING MARKETS-Asian currencies fall; regional inflation data in focus,2024-07-02
2024-07-02 07:52:28.000,EMERGING MARKETS-Asian currencies fall; regional inflation data in focus,2024-07-02
2024-07-02 05:43:11.000,EMERGING MARKETS-Asian currencies slip on dollar strength; regional inflation data on tap,2024-07-02
2024-07-02 05:40:55.000,EMERGING MARKETS-Asian currencies slip on dollar strength; regional inflation data on tap,2024-07-02
2024-07-02 02:15:23.000,"EMERGING MARKETS-Philippine peso, Indonesian rupiah lose most among Asian currencies",2024-07-02
2024-07-01 11:37:13.435,"Comparative Performance Table: SET Index July 01, 2024",2024-07-01
2024-07-01 09:09:52.000,EMERGING MARKETS-Asian stocks rise amid US rate outlook; currencies muted,2024-07-01
2024-07-01 06:50:33.146,Thailand's SET to Scrutinize High-Frequency Trades as Stocks Slump,2024-07-01
2024-07-01 06:22:38.537,"Thailand Index Weekly- SET Index: Top Movers and Top Value END-OF-WEEK Friday June 28, 2024",2024-07-01
2024-07-01 06:22:36.238,"Thailand Index Weekly- SET100 Index: Top Movers and Top Value END-OF-WEEK Friday June 28, 2024",2024-07-01
2024-07-01 06:18:29.000,EMERGING MARKETS-Asian stocks gain on US rate outlook; currencies tepid,2024-07-01
2024-07-01 06:17:37.971,Weekly: Bank of Ayudhya (BAY: THB24.60) increases on weak volume; +10 satang [0.4%],2024-07-01
2024-07-01 06:15:29.000,EMERGING MARKETS-Asian stocks gain on US rate outlook; currencies tepid,2024-07-01
2024-07-01 05:00:25.116,Thailand targets high-speed traders as stocks sink,2024-07-01
2024-07-01 02:20:55.000,"EMERGING MARKETS-Asian currencies muted, Thai baht inches up",2024-07-01
2024-06-29 15:37:02.948,"Comparative Performance Table: SET Index June 28, 2024",2024-06-29
2024-06-29 15:12:33.894,"Comparative Performance Table: SET Index June 28, 2024",2024-06-29
2024-06-29 01:57:45.726,Weekly: Bank of Ayudhya (BAY: THB24.60) increases on weak volume; +10 satang [0.4%],2024-06-29
2024-06-29 00:00:00.000,Foreign investors sell off Thai shares for 27 consecutive days,2024-06-29
2024-06-28 15:37:54.151,"Comparative Performance Table: SET Index June 27, 2024",2024-06-28
2024-06-28 14:12:46.516,"Comparative Performance Table: SET Index June 27, 2024",2024-06-28
2024-06-28 11:07:42.844,"Comparative Performance Table: SET Index June 28, 2024",2024-06-28
2024-06-28 10:52:08.852,Weekly: Bank of Ayudhya (BAY: THB24.60) increases on weak volume; +10 satang [0.4%],2024-06-28
2024-06-28 10:32:56.322,Asia Metal (AMC: THB3.26) offers earnings yield of 24.2%; -6 satang [1.8%],2024-06-28
2024-06-28 10:32:53.709,Boutique Newcity (BTNC: THB16.80) offers earnings yield of 18.9%; -10 satang [0.6%],2024-06-28
2024-06-28 10:32:53.225,Bank of Ayudhya (BAY: THB24.60) offers earnings yield of 18.1%; -10 satang [0.4%],2024-06-28
2024-06-28 10:32:47.299,Union Plastic (UP: THB18.20) offers earnings yield of 19.3%; -10 satang [0.5%],2024-06-28
2024-06-28 09:12:17.000,"EMERGING MARKETS-Asian stocks, currencies nudge higher as focus turns to US inflation",2024-06-28
2024-06-28 09:11:25.000,"EMERGING MARKETS-Asian stocks, currencies nudge higher as focus turns to US inflation",2024-06-28
2024-06-28 05:20:41.000,"EMERGING MARKETS-Asian stocks, FX hold ground, but held back by stubborn Fed",2024-06-28
2024-06-28 05:19:18.000,"EMERGING MARKETS-Asian stocks, FX hold ground, but held back by stubborn Fed",2024-06-28
2024-06-28 02:13:02.000,"EMERGING MARKETS-Most Asian currencies flat, Thai baht inches lower",2024-06-28
2024-06-27 15:43:14.308,"Comparative Performance Table: SET Index June 26, 2024",2024-06-27
2024-06-27 14:12:41.283,"Comparative Performance Table: SET Index June 26, 2024",2024-06-27
2024-06-27 10:47:21.167,"Comparative Performance Table: SET Index June 27, 2024",2024-06-27
2024-06-27 08:23:10.000,"EMERGING MARKETS-Philippine peso, equities steady after cenbank holds rates",2024-06-27
2024-06-27 08:21:43.000,"EMERGING MARKETS-Philippine peso, equities steady after cenbank holds rates",2024-06-27
2024-06-27 05:10:58.000,"EMERGING MARKETS-South Korea, Taiwan stocks decline; Philippines c.bank in focus",2024-06-27
2024-06-27 05:10:32.000,"EMERGING MARKETS-South Korea, Taiwan stocks decline; Philippines c.bank in focus",2024-06-27
2024-06-27 02:15:42.000,EMERGING MARKETS-Malaysian ringgit slips most amid lacklustre Asian currencies,2024-06-27
2024-06-26 15:42:59.022,"Comparative Performance Table: SET Index June 25, 2024",2024-06-26
2024-06-26 14:17:56.150,"Comparative Performance Table: SET Index June 25, 2024",2024-06-26
2024-06-26 10:57:06.632,"Comparative Performance Table: SET Index June 26, 2024",2024-06-26
2024-06-26 07:44:42.000,"EMERGING MARKETS-Asian currencies fall, Indonesian rupiah hovers near 4-year lows",2024-06-26
2024-06-26 07:43:22.000,"EMERGING MARKETS-Asian currencies fall, Indonesian rupiah hovers near 4-year lows",2024-06-26
2024-06-26 05:04:27.000,EMERGING MARKETS-Indonesian rupiah hovers near four-year lows,2024-06-26
2024-06-26 05:03:07.000,EMERGING MARKETS-Indonesian rupiah hovers near four-year lows,2024-06-26
2024-06-26 04:40:31.003,SET tipped to surge in 2nd half,2024-06-26
2024-06-26 02:10:52.000,EMERGING MARKETS-Indonesian rupiah leads declines among falling Asian currencies,2024-06-26
2024-06-25 15:46:56.654,"Comparative Performance Table: SET Index June 24, 2024",2024-06-25
2024-06-25 14:12:37.332,"Comparative Performance Table: SET Index June 24, 2024",2024-06-25
2024-06-25 10:36:59.694,"Comparative Performance Table: SET Index June 25, 2024",2024-06-25
2024-06-25 09:31:31.896,"Thailand to raise tax breaks, trim lock-ups to buoy stocks --",2024-06-25
2024-06-25 07:50:38.000,EMERGING MARKETS-Most Asian currencies remain afloat ahead of key US inflation print,2024-06-25
2024-06-25 04:55:00.000,"EMERGING MARKETS-S.Korea won rallies, most other Asian currencies rise slightly",2024-06-25
2024-06-25 04:54:29.000,"EMERGING MARKETS-S.Korea won rallies, most other Asian currencies rise slightly",2024-06-25
2024-06-25 02:08:46.000,EMERGING MARKETS-South Korean won edges higher amid muted Asian currencies,2024-06-25
2024-06-25 00:00:00.000,Plans in pipeline to attract 530bn baht to Thai capital market,2024-06-25
2024-06-24 11:32:36.000,UPDATE 1-Thai finmin says economic growth to be driven to 3% this year,2024-06-24
2024-06-24 10:42:01.411,"Comparative Performance Table: SET Index June 24, 2024",2024-06-24
2024-06-24 10:24:26.000,Thai finmin says economic growth to be driven to 3% this year,2024-06-24
2024-06-24 07:46:23.000,EMERGING MARKETS-Taiwan stocks decline as chipmakers weigh; Asian shares subdued,2024-06-24
2024-06-24 07:44:36.000,EMERGING MARKETS-Taiwan stocks decline as chipmakers weigh; Asian shares subdued,2024-06-24
2024-06-24 06:17:55.210,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB67.50) decreases on firm volume; -25 satang [0.4%] Vol Index 1.3 [1 is avg],2024-06-24
2024-06-24 06:17:49.123,"Thailand Index Weekly- SET100 Index: Top Movers and Top Value END-OF-WEEK Friday June 21, 2024",2024-06-24
2024-06-24 05:28:40.000,EMERGING MARKETS-Taiwan stocks decline as chipmakers weigh; Asian shares subdued,2024-06-24
2024-06-24 05:27:39.000,EMERGING MARKETS-Taiwan stocks decline as chipmakers weigh; Asian shares subdued,2024-06-24
2024-06-24 02:18:51.000,"EMERGING MARKETS-Thai baht declines, other Asian currencies muted",2024-06-24
2024-06-23 05:15:12.873,Political jitters and sell-offs keep SET in doldrums,2024-06-23
2024-06-22 15:37:08.193,"Comparative Performance Table: SET Index June 21, 2024",2024-06-22
2024-06-22 15:12:29.029,"Comparative Performance Table: SET Index June 21, 2024",2024-06-22
2024-06-22 01:47:44.351,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB67.50) decreases on firm volume; -25 satang [0.4%] Vol Index 1.3 [1 is avg],2024-06-22
2024-06-21 15:37:26.701,"Comparative Performance Table: SET Index June 20, 2024",2024-06-21
2024-06-21 14:12:50.373,"Comparative Performance Table: SET Index June 20, 2024",2024-06-21
2024-06-21 10:52:19.803,"Comparative Performance Table: SET Index June 21, 2024",2024-06-21
2024-06-21 10:47:48.264,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB67.50) decreases on firm volume; -25 satang [0.4%] Vol Index 1.3 [1 is avg],2024-06-21
2024-06-21 10:37:50.941,P.S.P.Specialties (PSP: THB5.15) offers earnings yield of 21.6%; +10 satang [2.0%],2024-06-21
2024-06-21 10:37:46.688,Ornsirin Holding (ORN: 74.0 satang) offers earnings yield of 20.3%; +1 satang [1.4%],2024-06-21
2024-06-21 07:50:11.000,"EMERGING MARKETS-Asian currencies muted on robust dollar, rupiah at 4-year low",2024-06-21
2024-06-21 07:43:34.000,"EMERGING MARKETS-Asian currencies muted on robust dollar, rupiah at 4-year low",2024-06-21
2024-06-21 05:30:45.000,"EMERGING MARKETS-Asian FX muted on robust dollar, rupiah at 4-year low",2024-06-21
2024-06-21 05:29:43.000,"EMERGING MARKETS-Asian FX muted on robust dollar, rupiah at 4-year low",2024-06-21
2024-06-21 05:14:57.860,Thai stock market takes another hit as foreign investment dips --,2024-06-21
2024-06-21 02:14:22.000,"EMERGING MARKETS-Indonesian rupiah, S.Korean won lead losses among Asian currencies",2024-06-21
2024-06-20 15:42:43.192,"Comparative Performance Table: SET Index June 19, 2024",2024-06-20
2024-06-20 14:18:37.837,"Comparative Performance Table: SET Index June 19, 2024",2024-06-20
2024-06-20 11:20:33.115,"Comparative Performance Table: SET Index June 20, 2024",2024-06-20
2024-06-20 08:14:11.000,EMERGING MARKETS-Philippine assets fall amid political turmoil; Bank Indonesia holds rates,2024-06-20
2024-06-20 08:12:01.000,EMERGING MARKETS-Philippine assets fall amid political turmoil; Bank Indonesia holds rates,2024-06-20
2024-06-20 05:23:28.000,"EMERGING MARKETS-Philippine peso, stocks fall amid political turmoil; Asian FX muted",2024-06-20
2024-06-20 05:21:59.000,"EMERGING MARKETS-Philippine peso, stocks fall amid political turmoil; Asian FX muted",2024-06-20
2024-06-20 02:18:04.000,EMERGING MARKETS-Philippine peso leads decline among weak Asian currencies,2024-06-20
2024-06-19 15:37:36.803,"Comparative Performance Table: SET Index June 18, 2024",2024-06-19
2024-06-19 14:22:17.431,"Comparative Performance Table: SET Index June 18, 2024",2024-06-19
2024-06-19 10:51:53.526,"Comparative Performance Table: SET Index June 19, 2024",2024-06-19
2024-06-19 10:47:34.096,Bank of Ayudhya (BAY: THB24.40) offers earnings yield of 18.2%; -30 satang [1.2%],2024-06-19
2024-06-19 07:53:13.000,"EMERGING MARKETS-Taiwan, S.Korea stocks advance on chipmakers; Indonesia rate decision in focus",2024-06-19
2024-06-19 07:52:28.000,"EMERGING MARKETS-Taiwan, S.Korea stocks advance on chipmakers; Indonesia rate decision in focus",2024-06-19
2024-06-19 05:15:35.000,"EMERGING MARKETS-Taiwan, South Korea stocks advance as chipmakers track AI boom",2024-06-19
2024-06-19 05:14:38.000,"EMERGING MARKETS-Taiwan, South Korea stocks advance as chipmakers track AI boom",2024-06-19
